time;ecg;eda;ecg_p;
513;467;179;-0,001139753;
514;460;178;-0,001317048;
515;455;178;-0,001443687;
516;450;178;-0,001570326;
517;447;178;-0,00164631;
518;446;179;-0,001671638;
519;448;178;-0,001620982;
520;453;179;-0,001494343;
521;457;178;-0,001393031;
522;463;179;-0,001241064;
523;468;178;-0,001114425;
524;473;179;-0,000987786;
525;478;178;-0,0008611467;
526;482;179;-0,0007598354;
527;485;178;-0,0006838518;
528;487;179;-0,0006331961;
529;487;178;-0,0006331961;
530;486;179;-0,000658524;
531;483;178;-0,0007345075;
532;478;179;-0,0008611467;
533;472;177;-0,001013114;
534;468;179;-0,001114425;
535;464;177;-0,001215737;
536;459;179;-0,001342376;
537;455;178;-0,001443687;
538;455;179;-0,001443687;
539;458;178;-0,001367704;
540;463;179;-0,001241064;
541;468;179;-0,001114425;
542;475;179;-0,0009371302;
543;481;179;-0,0007851632;
544;488;179;-0,0006078683;
545;494;179;-0,0004559012;
546;500;179;-0,0003039342;
547;502;179;-0,0002532784;
548;503;179;-0,0002279506;
549;502;179;-0,0002532784;
550;499;179;-0,000329262;
551;496;179;-0,0004052455;
552;491;178;-0,0005318847;
553;486;179;-0,000658524;
554;480;178;-0,000810491;
555;477;178;-0,0008864746;
556;473;179;-0,000987786;
557;470;178;-0,001063769;
558;470;179;-0,001063769;
559;474;178;-0,0009624581;
560;479;179;-0,0008358189;
561;485;179;-0,0006838518;
562;493;179;-0,000481229;
563;500;179;-0,0003039342;
564;507;179;-0,0001266392;
565;513;178;2,532784E-05;
566;519;180;0,0001772949;
567;522;178;0,0002532784;
568;523;179;0,0002786063;
569;523;178;0,0002786063;
570;521;179;0,0002279506;
571;519;178;0,0001772949;
572;514;179;5,065569E-05;
573;509;177;-7,598354E-05;
574;503;179;-0,0002279506;
575;497;177;-0,0003799177;
576;494;179;-0,0004559012;
577;491;178;-0,0005318847;
578;490;179;-0,0005572126;
579;492;178;-0,0005065569;
580;496;179;-0,0004052455;
581;501;178;-0,0002786063;
582;507;179;-0,0001266392;
583;512;178;0;
584;518;179;0,0001519671;
585;523;178;0,0002786063;
586;528;179;0,0004052455;
587;532;178;0,0005065569;
588;534;179;0,0005572126;
589;534;178;0,0005572126;
590;531;179;0,000481229;
591;528;178;0,0004052455;
592;523;179;0,0002786063;
593;514;178;5,065569E-05;
594;505;178;-0,0001772949;
595;496;179;-0,0004052455;
596;491;178;-0,0005318847;
597;487;179;-0,0006331961;
598;487;178;-0,0006331961;
599;490;179;-0,0005572126;
600;493;179;-0,000481229;
601;498;179;-0,0003545898;
602;503;179;-0,0002279506;
603;509;180;-7,598354E-05;
604;514;179;5,065569E-05;
605;519;179;0,0001772949;
606;522;179;0,0002532784;
607;525;179;0,000329262;
608;526;179;0,0003545898;
609;526;179;0,0003545898;
610;525;178;0,000329262;
611;522;179;0,0002532784;
612;517;178;0,0001266392;
613;511;179;-2,532784E-05;
614;503;178;-0,0002279506;
615;496;179;-0,0004052455;
616;489;177;-0,0005825404;
617;484;179;-0,0007091797;
618;482;178;-0,0007598354;
619;482;179;-0,0007598354;
620;485;178;-0,0006838518;
621;489;179;-0,0005825404;
622;494;179;-0,0004559012;
623;500;179;-0,0003039342;
624;506;179;-0,0001519671;
625;512;179;0;
626;515;180;7,598354E-05;
627;517;179;0,0001266392;
628;518;179;0,0001519671;
629;517;179;0,0001266392;
630;515;179;7,598354E-05;
631;511;179;-2,532784E-05;
632;506;179;-0,0001519671;
633;498;178;-0,0003545898;
634;489;179;-0,0005825404;
635;481;178;-0,0007851632;
636;474;179;-0,0009624581;
637;470;178;-0,001063769;
638;468;179;-0,001114425;
639;470;179;-0,001063769;
640;473;179;-0,000987786;
641;477;178;-0,0008864746;
642;482;180;-0,0007598354;
643;487;179;-0,0006331961;
644;490;180;-0,0005572126;
645;493;179;-0,000481229;
646;495;180;-0,0004305734;
647;494;179;-0,0004559012;
648;491;179;-0,0005318847;
649;488;179;-0,0006078683;
650;481;179;-0,0007851632;
651;473;179;-0,000987786;
652;463;179;-0,001241064;
653;452;178;-0,001519671;
654;440;179;-0,001823605;
655;427;178;-0,002152867;
656;414;179;-0,002482129;
657;404;178;-0,002735407;
658;396;179;-0,00293803;
659;391;179;-0,003064669;
660;387;179;-0,003165981;
661;386;179;-0,003191309;
662;386;180;-0,003191309;
663;388;180;-0,003140653;
664;388;180;-0,003140653;
665;388;180;-0,003140653;
666;385;180;-0,003216636;
667;379;180;-0,003368603;
668;370;180;-0,003596554;
669;359;180;-0,00387516;
670;350;179;-0,004103111;
671;341;179;-0,004331062;
672;332;179;-0,004559012;
673;324;179;-0,004761635;
674;318;179;-0,004913602;
675;313;179;-0,005040241;
676;308;179;-0,00516688;
677;308;179;-0,00516688;
678;309;179;-0,005141553;
679;314;179;-0,005014913;
680;321;179;-0,004837618;
681;330;180;-0,004609668;
682;337;179;-0,004432373;
683;344;180;-0,004255078;
684;348;180;-0,004153767;
685;350;180;-0,004103111;
686;352;180;-0,004052455;
687;354;180;-0,0040018;
688;353;180;-0,004027127;
689;352;179;-0,004052455;
690;349;180;-0,004128439;
691;344;179;-0,004255078;
692;337;179;-0,004432373;
693;331;179;-0,00458434;
694;325;179;-0,004736307;
695;319;179;-0,004888274;
696;312;179;-0,005065569;
697;303;179;-0,00529352;
698;297;179;-0,005445487;
699;295;179;-0,005496142;
700;297;180;-0,005445487;
701;301;180;-0,005344175;
702;304;180;-0,005268192;
703;308;180;-0,00516688;
704;314;180;-0,005014913;
705;320;180;-0,004862946;
706;326;180;-0,004710979;
707;332;180;-0,004559012;
708;335;180;-0,004483029;
709;339;179;-0,004381717;
710;343;180;-0,004280406;
711;345;179;-0,00422975;
712;345;179;-0,00422975;
713;344;179;-0,004255078;
714;341;179;-0,004331062;
715;339;179;-0,004381717;
716;336;179;-0,004457701;
717;332;179;-0,004559012;
718;327;179;-0,004685652;
719;321;179;-0,004837618;
720;316;179;-0,004964258;
721;315;180;-0,004989585;
722;315;180;-0,004989585;
723;317;180;-0,00493893;
724;319;180;-0,004888274;
725;317;180;-0,00493893;
726;315;180;-0,004989585;
727;314;180;-0,005014913;
728;315;180;-0,004989585;
729;318;180;-0,004913602;
730;319;179;-0,004888274;
731;322;179;-0,00481229;
732;325;179;-0,004736307;
733;327;179;-0,004685652;
734;329;179;-0,004634995;
735;333;179;-0,004533684;
