1566489748694;UnixTime
0;Game;Introduction;CountDown;Text;ChangeTo;30s
124180;Joystick;Right;Horizontal;0;Vertical;0
124200;Joystick;Left;Horizontal;0;Vertical;0
124200;Joystick;Right;Horizontal;0;Vertical;0
124220;Joystick;Left;Horizontal;0;Vertical;0
124220;Joystick;Right;Horizontal;0;Vertical;0
124240;Joystick;Left;Horizontal;0;Vertical;0
124240;Joystick;Right;Horizontal;0;Vertical;0
124260;Joystick;Left;Horizontal;0;Vertical;0
124260;Joystick;Right;Horizontal;0;Vertical;0
124280;Joystick;Left;Horizontal;0;Vertical;0
124280;Joystick;Right;Horizontal;0;Vertical;0
124300;Joystick;Left;Horizontal;0;Vertical;0
124300;Joystick;Right;Horizontal;0;Vertical;0
124320;Joystick;Left;Horizontal;0;Vertical;0
124320;Joystick;Right;Horizontal;0;Vertical;0
124340;Joystick;Left;Horizontal;0;Vertical;0
124340;Joystick;Right;Horizontal;0;Vertical;0
124360;Joystick;Left;Horizontal;0;Vertical;0
124360;Joystick;Right;Horizontal;0;Vertical;0
124380;Joystick;Left;Horizontal;0;Vertical;0
124380;Joystick;Right;Horizontal;0;Vertical;0
124400;Joystick;Left;Horizontal;0;Vertical;0
124400;Joystick;Right;Horizontal;0;Vertical;0
124420;Joystick;Left;Horizontal;0;Vertical;0
124420;Joystick;Right;Horizontal;0;Vertical;0
124440;Joystick;Left;Horizontal;0;Vertical;0
124440;Joystick;Right;Horizontal;0;Vertical;0
124460;Joystick;Left;Horizontal;0;Vertical;0
124460;Joystick;Right;Horizontal;0;Vertical;0
124480;Joystick;Left;Horizontal;0;Vertical;0
124480;Joystick;Right;Horizontal;0;Vertical;0
124500;Joystick;Left;Horizontal;0;Vertical;0
124500;Joystick;Right;Horizontal;0;Vertical;0
124520;Joystick;Left;Horizontal;0;Vertical;0
124520;Joystick;Right;Horizontal;0;Vertical;0
124540;Joystick;Left;Horizontal;0;Vertical;0
124540;Joystick;Right;Horizontal;0;Vertical;0
124560;Joystick;Left;Horizontal;0;Vertical;0
124560;Joystick;Right;Horizontal;0;Vertical;0
124580;Joystick;Left;Horizontal;0;Vertical;0
124580;Joystick;Right;Horizontal;0;Vertical;0
124600;Joystick;Left;Horizontal;0;Vertical;0
124600;Joystick;Right;Horizontal;0;Vertical;0
124620;Joystick;Left;Horizontal;0;Vertical;0
124620;Joystick;Right;Horizontal;0;Vertical;0
124640;Joystick;Left;Horizontal;0;Vertical;0
124640;Joystick;Right;Horizontal;0;Vertical;0
124647,3;Player;Health;DecreaseTo;70;By;Enemy;ID;-19330
124647,3;Slider;Health;DecreaseTo;70
124660;Joystick;Left;Horizontal;0;Vertical;0
124660;Joystick;Right;Horizontal;0;Vertical;0
124680;Joystick;Left;Horizontal;0;Vertical;0
124680;Joystick;Right;Horizontal;0;Vertical;0
124700;Joystick;Left;Horizontal;0;Vertical;0
124700;Joystick;Right;Horizontal;0;Vertical;0
124720;Joystick;Left;Horizontal;0;Vertical;0
124720;Joystick;Right;Horizontal;0;Vertical;0
124740;Joystick;Left;Horizontal;0;Vertical;0
124740;Joystick;Right;Horizontal;0;Vertical;0
124760;Joystick;Left;Horizontal;0;Vertical;0
124760;Joystick;Right;Horizontal;0;Vertical;0
124780;Joystick;Left;Horizontal;0;Vertical;0
124780;Joystick;Right;Horizontal;0;Vertical;0
124800;Joystick;Left;Horizontal;0;Vertical;0
124800;Joystick;Right;Horizontal;0;Vertical;0
124820;Joystick;Left;Horizontal;0;Vertical;0
124820;Joystick;Right;Horizontal;0;Vertical;0
124840;Joystick;Left;Horizontal;0;Vertical;0
124840;Joystick;Right;Horizontal;0;Vertical;0
124860;Joystick;Left;Horizontal;0;Vertical;0
124860;Joystick;Right;Horizontal;0;Vertical;0
124880;Joystick;Left;Horizontal;0;Vertical;0
124880;Joystick;Right;Horizontal;0;Vertical;0
124900;Joystick;Left;Horizontal;0;Vertical;0
124900;Joystick;Right;Horizontal;0;Vertical;0
124920;Joystick;Left;Horizontal;0;Vertical;0
124920;Joystick;Right;Horizontal;0;Vertical;0
124940;Joystick;Left;Horizontal;0;Vertical;0
124940;Joystick;Right;Horizontal;0;Vertical;0
124960;Joystick;Left;Horizontal;0;Vertical;0
124960;Joystick;Right;Horizontal;0;Vertical;0
124980;Joystick;Left;Horizontal;0;Vertical;0
124980;Joystick;Right;Horizontal;0;Vertical;0
125000;Joystick;Left;Horizontal;0;Vertical;0
125000;Joystick;Right;Horizontal;0;Vertical;0
125020;Joystick;Left;Horizontal;0;Vertical;0
125020;Joystick;Right;Horizontal;0;Vertical;0
125040;Joystick;Left;Horizontal;0;Vertical;0
125040;Joystick;Right;Horizontal;0;Vertical;0
125060;Joystick;Left;Horizontal;0;Vertical;0
125060;Joystick;Right;Horizontal;0;Vertical;0
125080;Joystick;Left;Horizontal;0;Vertical;0
125080;Joystick;Right;Horizontal;0;Vertical;0
125100;Joystick;Left;Horizontal;0;Vertical;0
125100;Joystick;Right;Horizontal;0;Vertical;0
125120;Joystick;Left;Horizontal;0;Vertical;0
125120;Joystick;Right;Horizontal;0;Vertical;0
125140;Joystick;Left;Horizontal;0;Vertical;0
125140;Joystick;Right;Horizontal;0;Vertical;0
125160;Joystick;Left;Horizontal;0;Vertical;0
125160;Joystick;Right;Horizontal;0;Vertical;0
125180;Joystick;Left;Horizontal;0;Vertical;0
125180;Joystick;Right;Horizontal;0;Vertical;0
125200;Joystick;Left;Horizontal;0;Vertical;0
125200;Joystick;Right;Horizontal;0;Vertical;0
125220;Joystick;Left;Horizontal;0;Vertical;0
125220;Joystick;Right;Horizontal;0;Vertical;0
125240;Joystick;Left;Horizontal;0;Vertical;0
125240;Joystick;Right;Horizontal;0;Vertical;0
125260;Joystick;Left;Horizontal;0;Vertical;0
125260;Joystick;Right;Horizontal;0;Vertical;0
125280;Joystick;Left;Horizontal;0;Vertical;0
125280;Joystick;Right;Horizontal;0;Vertical;0
125300;Joystick;Left;Horizontal;0;Vertical;0
125300;Joystick;Right;Horizontal;0;Vertical;0
125320;Joystick;Left;Horizontal;0;Vertical;0
125320;Joystick;Right;Horizontal;0;Vertical;0
125340;Joystick;Left;Horizontal;0;Vertical;0
125340;Joystick;Right;Horizontal;0;Vertical;0
125360;Joystick;Left;Horizontal;0;Vertical;0
125360;Joystick;Right;Horizontal;0;Vertical;0
125380;Joystick;Left;Horizontal;0;Vertical;0
125380;Joystick;Right;Horizontal;0;Vertical;0
125400;Joystick;Left;Horizontal;0;Vertical;0
125400;Joystick;Right;Horizontal;0;Vertical;0
125420;Joystick;Left;Horizontal;0;Vertical;0
125420;Joystick;Right;Horizontal;0;Vertical;0
125440;Joystick;Left;Horizontal;0;Vertical;0
125440;Joystick;Right;Horizontal;0;Vertical;0
125460;Joystick;Left;Horizontal;0;Vertical;0
125460;Joystick;Right;Horizontal;0;Vertical;0
125480;Joystick;Left;Horizontal;0;Vertical;0
125480;Joystick;Right;Horizontal;0;Vertical;0
125500;Joystick;Left;Horizontal;0;Vertical;0
125500;Joystick;Right;Horizontal;0;Vertical;0
125520;Joystick;Left;Horizontal;0;Vertical;0
125520;Joystick;Right;Horizontal;0;Vertical;0
125540;Joystick;Left;Horizontal;0;Vertical;0
125540;Joystick;Right;Horizontal;0;Vertical;0
125560;Joystick;Left;Horizontal;0;Vertical;0
125560;Joystick;Right;Horizontal;0;Vertical;0
125564,6;Player;Health;DecreaseTo;60;By;Enemy;ID;-19330
125564,6;Slider;Health;DecreaseTo;60
125580;Joystick;Left;Horizontal;0;Vertical;0
125580;Joystick;Right;Horizontal;0;Vertical;0
125600;Joystick;Left;Horizontal;0;Vertical;0
125600;Joystick;Right;Horizontal;0;Vertical;0
125620;Joystick;Left;Horizontal;0;Vertical;0
125620;Joystick;Right;Horizontal;0;Vertical;0
125640;Joystick;Left;Horizontal;0;Vertical;0
125640;Joystick;Right;Horizontal;0;Vertical;0
125660;Joystick;Left;Horizontal;0;Vertical;0
125660;Joystick;Right;Horizontal;0;Vertical;0
125680;Joystick;Left;Horizontal;0;Vertical;0
125680;Joystick;Right;Horizontal;0;Vertical;0
125700;Joystick;Left;Horizontal;0;Vertical;0
125700;Joystick;Right;Horizontal;0;Vertical;0
125720;Joystick;Left;Horizontal;0;Vertical;0
125720;Joystick;Right;Horizontal;0;Vertical;0
125740;Joystick;Left;Horizontal;0;Vertical;0
125740;Joystick;Right;Horizontal;0;Vertical;0
125760;Joystick;Left;Horizontal;0;Vertical;0
125760;Joystick;Right;Horizontal;0;Vertical;0
125780;Joystick;Left;Horizontal;0;Vertical;0
125780;Joystick;Right;Horizontal;0;Vertical;0
125800;Joystick;Left;Horizontal;0;Vertical;0
125800;Joystick;Right;Horizontal;0;Vertical;0
125820;Joystick;Left;Horizontal;0;Vertical;0
125820;Joystick;Right;Horizontal;0;Vertical;0
125840;Joystick;Left;Horizontal;0;Vertical;0
125840;Joystick;Right;Horizontal;0;Vertical;0
125860;Joystick;Left;Horizontal;0;Vertical;0
125860;Joystick;Right;Horizontal;0;Vertical;0
125880;Joystick;Left;Horizontal;0;Vertical;0
125880;Joystick;Right;Horizontal;0;Vertical;0
125900;Joystick;Left;Horizontal;0;Vertical;0
125900;Joystick;Right;Horizontal;0;Vertical;0
125920;Joystick;Left;Horizontal;0;Vertical;0
125920;Joystick;Right;Horizontal;0;Vertical;0
125940;Joystick;Left;Horizontal;0;Vertical;0
125940;Joystick;Right;Horizontal;0;Vertical;0
125960;Joystick;Left;Horizontal;0;Vertical;0
125960;Joystick;Right;Horizontal;0;Vertical;0
125980;Joystick;Left;Horizontal;0;Vertical;0
125980;Joystick;Right;Horizontal;0;Vertical;0
126000;Joystick;Left;Horizontal;0;Vertical;0
126000;Joystick;Right;Horizontal;0;Vertical;0
126020;Joystick;Left;Horizontal;0;Vertical;0
126020;Joystick;Right;Horizontal;0;Vertical;0
126040;Joystick;Left;Horizontal;0;Vertical;0
126040;Joystick;Right;Horizontal;0;Vertical;0
126060;Joystick;Left;Horizontal;0;Vertical;0
126060;Joystick;Right;Horizontal;0;Vertical;0
126080;Joystick;Left;Horizontal;0;Vertical;0
126080;Joystick;Right;Horizontal;0;Vertical;0
126100;Joystick;Left;Horizontal;0;Vertical;0
126100;Joystick;Right;Horizontal;0;Vertical;0
126120;Joystick;Left;Horizontal;0;Vertical;0
126120;Joystick;Right;Horizontal;0;Vertical;0
126140;Joystick;Left;Horizontal;0;Vertical;0
126140;Joystick;Right;Horizontal;0;Vertical;0
126160;Joystick;Left;Horizontal;0;Vertical;0
126160;Joystick;Right;Horizontal;0;Vertical;0
126180;Joystick;Left;Horizontal;0;Vertical;0
126180;Joystick;Right;Horizontal;0;Vertical;0
126200;Joystick;Left;Horizontal;0;Vertical;0
126200;Joystick;Right;Horizontal;0;Vertical;0
126220;Joystick;Left;Horizontal;0;Vertical;0
126220;Joystick;Right;Horizontal;0;Vertical;0
126240;Joystick;Left;Horizontal;0;Vertical;0
126240;Joystick;Right;Horizontal;0;Vertical;0
126260;Joystick;Left;Horizontal;0;Vertical;0
126260;Joystick;Right;Horizontal;0;Vertical;0
126280;Joystick;Left;Horizontal;0;Vertical;0
126280;Joystick;Right;Horizontal;0;Vertical;0
126300;Joystick;Left;Horizontal;0;Vertical;0
126300;Joystick;Right;Horizontal;0;Vertical;0
126320;Joystick;Left;Horizontal;0;Vertical;0
126320;Joystick;Right;Horizontal;0;Vertical;0
126340;Joystick;Left;Horizontal;0;Vertical;0
126340;Joystick;Right;Horizontal;0;Vertical;0
126360;Joystick;Left;Horizontal;0;Vertical;0
126360;Joystick;Right;Horizontal;0;Vertical;0
126380;Joystick;Left;Horizontal;0;Vertical;0
126380;Joystick;Right;Horizontal;0;Vertical;0
126400;Joystick;Left;Horizontal;0;Vertical;0
126400;Joystick;Right;Horizontal;0;Vertical;0
126420;Joystick;Left;Horizontal;0;Vertical;0
126420;Joystick;Right;Horizontal;0;Vertical;0
126440;Joystick;Left;Horizontal;0;Vertical;0
126440;Joystick;Right;Horizontal;0;Vertical;0
126460;Joystick;Left;Horizontal;0;Vertical;0
126460;Joystick;Right;Horizontal;0;Vertical;0
126474,8;Player;Health;DecreaseTo;50;By;Enemy;ID;-19330
126474,8;Slider;Health;DecreaseTo;50
126480;Joystick;Left;Horizontal;0;Vertical;0
126480;Joystick;Right;Horizontal;0;Vertical;0
126500;Joystick;Left;Horizontal;0;Vertical;0
126500;Joystick;Right;Horizontal;0;Vertical;0
126520;Joystick;Left;Horizontal;0;Vertical;0
126520;Joystick;Right;Horizontal;0;Vertical;0
126540;Joystick;Left;Horizontal;0;Vertical;0
126540;Joystick;Right;Horizontal;0;Vertical;0
126560;Joystick;Left;Horizontal;0;Vertical;0
126560;Joystick;Right;Horizontal;0;Vertical;0
126580;Joystick;Left;Horizontal;0;Vertical;0
126580;Joystick;Right;Horizontal;0;Vertical;0
126600;Joystick;Left;Horizontal;0;Vertical;0
126600;Joystick;Right;Horizontal;0;Vertical;0
126620;Joystick;Left;Horizontal;0;Vertical;0
126620;Joystick;Right;Horizontal;0;Vertical;0
126640;Joystick;Left;Horizontal;0;Vertical;0
126640;Joystick;Right;Horizontal;0;Vertical;0
126660;Joystick;Left;Horizontal;0;Vertical;0
126660;Joystick;Right;Horizontal;0;Vertical;0
126680;Joystick;Left;Horizontal;0;Vertical;0
126680;Joystick;Right;Horizontal;0;Vertical;0
126700;Joystick;Left;Horizontal;0;Vertical;0
126700;Joystick;Right;Horizontal;0;Vertical;0
126720;Joystick;Left;Horizontal;0;Vertical;0
126720;Joystick;Right;Horizontal;0;Vertical;0
126740;Joystick;Left;Horizontal;0;Vertical;0
126740;Joystick;Right;Horizontal;0;Vertical;0
126760;Joystick;Left;Horizontal;0;Vertical;0
126760;Joystick;Right;Horizontal;0;Vertical;0
126780;Joystick;Left;Horizontal;0;Vertical;0
126780;Joystick;Right;Horizontal;0;Vertical;0
126800;Joystick;Left;Horizontal;0;Vertical;0
126800;Joystick;Right;Horizontal;0;Vertical;0
126820;Joystick;Left;Horizontal;0;Vertical;0
126820;Joystick;Right;Horizontal;0;Vertical;0
126840;Joystick;Left;Horizontal;0;Vertical;0
126840;Joystick;Right;Horizontal;0;Vertical;0
126860;Joystick;Left;Horizontal;0;Vertical;0
126860;Joystick;Right;Horizontal;0;Vertical;0
126880;Joystick;Left;Horizontal;0;Vertical;0
126880;Joystick;Right;Horizontal;0;Vertical;0
126900;Joystick;Left;Horizontal;0;Vertical;0
126900;Joystick;Right;Horizontal;0;Vertical;0
126920;Joystick;Left;Horizontal;0;Vertical;0
126920;Joystick;Right;Horizontal;0;Vertical;0
126940;Joystick;Left;Horizontal;0;Vertical;0
126940;Joystick;Right;Horizontal;0;Vertical;0
126960;Joystick;Left;Horizontal;0;Vertical;0
126960;Joystick;Right;Horizontal;0;Vertical;0
126980;Joystick;Left;Horizontal;0;Vertical;0
126980;Joystick;Right;Horizontal;0;Vertical;0
127000;Joystick;Left;Horizontal;0;Vertical;0
127000;Joystick;Right;Horizontal;0;Vertical;0
127020;Joystick;Left;Horizontal;0;Vertical;0
127020;Joystick;Right;Horizontal;0;Vertical;0
127040;Joystick;Left;Horizontal;0;Vertical;0
127040;Joystick;Right;Horizontal;0;Vertical;0
127060;Joystick;Left;Horizontal;0;Vertical;0
127060;Joystick;Right;Horizontal;0;Vertical;0
127080;Joystick;Left;Horizontal;0;Vertical;0
127080;Joystick;Right;Horizontal;0;Vertical;0
127100;Joystick;Left;Horizontal;0;Vertical;0
127100;Joystick;Right;Horizontal;0;Vertical;0
127120;Joystick;Left;Horizontal;0;Vertical;0
127120;Joystick;Right;Horizontal;0;Vertical;0
127140;Joystick;Left;Horizontal;0;Vertical;0
127140;Joystick;Right;Horizontal;0;Vertical;0
127160;Joystick;Left;Horizontal;0;Vertical;0
127160;Joystick;Right;Horizontal;0;Vertical;0
127180;Joystick;Left;Horizontal;0;Vertical;0
127180;Joystick;Right;Horizontal;0;Vertical;0
127200;Joystick;Left;Horizontal;0;Vertical;0
127200;Joystick;Right;Horizontal;0;Vertical;0
127220;Joystick;Left;Horizontal;0;Vertical;0
127220;Joystick;Right;Horizontal;0;Vertical;0
127240;Joystick;Left;Horizontal;0;Vertical;0
127240;Joystick;Right;Horizontal;0;Vertical;0
127260;Joystick;Left;Horizontal;0;Vertical;0
127260;Joystick;Right;Horizontal;0;Vertical;0
127280;Joystick;Left;Horizontal;0;Vertical;0
127280;Joystick;Right;Horizontal;0;Vertical;0
127300;Joystick;Left;Horizontal;0;Vertical;0
127300;Joystick;Right;Horizontal;0;Vertical;0
127320;Joystick;Left;Horizontal;0;Vertical;0
127320;Joystick;Right;Horizontal;0;Vertical;0
127340;Joystick;Left;Horizontal;0;Vertical;0
127340;Joystick;Right;Horizontal;0;Vertical;0
127360;Joystick;Left;Horizontal;0;Vertical;0
127360;Joystick;Right;Horizontal;0;Vertical;0
127377,9;Player;Health;DecreaseTo;40;By;Enemy;ID;-19330
127377,9;Slider;Health;DecreaseTo;40
127380;Joystick;Left;Horizontal;0;Vertical;0
127380;Joystick;Right;Horizontal;0;Vertical;0
127400;Joystick;Left;Horizontal;0;Vertical;0
127400;Joystick;Right;Horizontal;0;Vertical;0
127420;Joystick;Left;Horizontal;0;Vertical;0
127420;Joystick;Right;Horizontal;0;Vertical;0
127440;Joystick;Left;Horizontal;0;Vertical;0
127440;Joystick;Right;Horizontal;0;Vertical;0
127460;Joystick;Left;Horizontal;0;Vertical;0
127460;Joystick;Right;Horizontal;0;Vertical;0
127480;Joystick;Left;Horizontal;0;Vertical;0
127480;Joystick;Right;Horizontal;0;Vertical;0
127500;Joystick;Left;Horizontal;0;Vertical;0
127500;Joystick;Right;Horizontal;0;Vertical;0
127520;Joystick;Left;Horizontal;0;Vertical;0
127520;Joystick;Right;Horizontal;0;Vertical;0
127540;Joystick;Left;Horizontal;0;Vertical;0
127540;Joystick;Right;Horizontal;0;Vertical;0
127560;Joystick;Left;Horizontal;0;Vertical;0
127560;Joystick;Right;Horizontal;0;Vertical;0
127580;Joystick;Left;Horizontal;0;Vertical;0
127580;Joystick;Right;Horizontal;0;Vertical;0
127600;Joystick;Left;Horizontal;0;Vertical;0
127600;Joystick;Right;Horizontal;0;Vertical;0
127620;Joystick;Left;Horizontal;0;Vertical;0
127620;Joystick;Right;Horizontal;0;Vertical;0
127640;Joystick;Left;Horizontal;0;Vertical;0
127640;Joystick;Right;Horizontal;0;Vertical;0
127660;Joystick;Left;Horizontal;0;Vertical;0
127660;Joystick;Right;Horizontal;0;Vertical;0
127680;Joystick;Left;Horizontal;0;Vertical;0
127680;Joystick;Right;Horizontal;0;Vertical;0
127700;Joystick;Left;Horizontal;0;Vertical;0
127700;Joystick;Right;Horizontal;0;Vertical;0
127720;Joystick;Left;Horizontal;0;Vertical;0
127720;Joystick;Right;Horizontal;0;Vertical;0
127734,5;Player;Health;DecreaseTo;30;By;Enemy;ID;-19500
127734,5;Slider;Health;DecreaseTo;30
127740;Joystick;Left;Horizontal;0;Vertical;0
127740;Joystick;Right;Horizontal;0;Vertical;0
127760;Joystick;Left;Horizontal;0;Vertical;0
127760;Joystick;Right;Horizontal;0;Vertical;0
127780;Joystick;Left;Horizontal;0;Vertical;0
127780;Joystick;Right;Horizontal;0;Vertical;0
127800;Joystick;Left;Horizontal;0;Vertical;0
127800;Joystick;Right;Horizontal;0;Vertical;0
127820;Joystick;Left;Horizontal;0;Vertical;0
127820;Joystick;Right;Horizontal;0;Vertical;0
127840;Joystick;Left;Horizontal;0;Vertical;0
127840;Joystick;Right;Horizontal;0;Vertical;0
127860;Joystick;Left;Horizontal;0;Vertical;0
127860;Joystick;Right;Horizontal;0;Vertical;0
127880;Joystick;Left;Horizontal;0;Vertical;0
127880;Joystick;Right;Horizontal;0;Vertical;0
127900;Joystick;Left;Horizontal;0;Vertical;0
127900;Joystick;Right;Horizontal;0;Vertical;0
127920;Joystick;Left;Horizontal;0;Vertical;0
127920;Joystick;Right;Horizontal;0;Vertical;0
127940;Joystick;Left;Horizontal;0;Vertical;0
127940;Joystick;Right;Horizontal;0;Vertical;0
127960;Joystick;Left;Horizontal;0;Vertical;0
127960;Joystick;Right;Horizontal;0;Vertical;0
127978,7;PickUp;Spawn;ID;21308;SpawnPoint;PickUpSpawnPoint9
127980;Joystick;Left;Horizontal;0;Vertical;0
127980;Joystick;Right;Horizontal;0;Vertical;0
128000;Joystick;Left;Horizontal;0;Vertical;0
128000;Joystick;Right;Horizontal;0;Vertical;0
128020;Joystick;Left;Horizontal;0;Vertical;0
128020;Joystick;Right;Horizontal;0;Vertical;0
128040;Joystick;Left;Horizontal;0;Vertical;0
128040;Joystick;Right;Horizontal;0;Vertical;0
128060;Joystick;Left;Horizontal;0;Vertical;0
128060;Joystick;Right;Horizontal;0;Vertical;0
128080;Joystick;Left;Horizontal;0;Vertical;0
128080;Joystick;Right;Horizontal;0;Vertical;0
128100;Joystick;Left;Horizontal;0;Vertical;0
128100;Joystick;Right;Horizontal;0;Vertical;0
128120;Joystick;Left;Horizontal;0;Vertical;0
128120;Joystick;Right;Horizontal;0;Vertical;0
128140;Joystick;Left;Horizontal;0;Vertical;0
128140;Joystick;Right;Horizontal;0;Vertical;0
128160;Joystick;Left;Horizontal;0;Vertical;0
128160;Joystick;Right;Horizontal;0;Vertical;0
128180;Joystick;Left;Horizontal;0;Vertical;0
128180;Joystick;Right;Horizontal;0;Vertical;0
128200;Joystick;Left;Horizontal;0;Vertical;0
128200;Joystick;Right;Horizontal;0;Vertical;0
128220;Joystick;Left;Horizontal;0;Vertical;0
128220;Joystick;Right;Horizontal;0;Vertical;0
128240;Joystick;Left;Horizontal;0;Vertical;0
128240;Joystick;Right;Horizontal;0;Vertical;0
128260;Joystick;Left;Horizontal;0;Vertical;0
128260;Joystick;Right;Horizontal;0;Vertical;0
128280;Joystick;Left;Horizontal;0;Vertical;0
128280;Joystick;Right;Horizontal;0;Vertical;0
128285,2;Player;Health;DecreaseTo;20;By;Enemy;ID;-19330
128285,2;Slider;Health;DecreaseTo;20
128300;Joystick;Left;Horizontal;0;Vertical;0
128300;Joystick;Right;Horizontal;0;Vertical;0
128320;Joystick;Left;Horizontal;0;Vertical;0
128320;Joystick;Right;Horizontal;0;Vertical;0
128340;Joystick;Left;Horizontal;0;Vertical;0
128340;Joystick;Right;Horizontal;0;Vertical;0
128360;Joystick;Left;Horizontal;0;Vertical;0
128360;Joystick;Right;Horizontal;0;Vertical;0
128380;Joystick;Left;Horizontal;0;Vertical;0
128380;Joystick;Right;Horizontal;0;Vertical;0
128400;Joystick;Left;Horizontal;0;Vertical;0
128400;Joystick;Right;Horizontal;0;Vertical;0
128420;Joystick;Left;Horizontal;0;Vertical;0
128420;Joystick;Right;Horizontal;0;Vertical;0
128440;Joystick;Left;Horizontal;0;Vertical;0
128440;Joystick;Right;Horizontal;0;Vertical;0
128460;Joystick;Left;Horizontal;0;Vertical;0
128460;Joystick;Right;Horizontal;0;Vertical;0
128480;Joystick;Left;Horizontal;0;Vertical;0
128480;Joystick;Right;Horizontal;0;Vertical;0
128500;Joystick;Left;Horizontal;0;Vertical;0
128500;Joystick;Right;Horizontal;0;Vertical;0
128520;Joystick;Left;Horizontal;0;Vertical;0
128520;Joystick;Right;Horizontal;0;Vertical;0
128540;Joystick;Left;Horizontal;0;Vertical;0
128540;Joystick;Right;Horizontal;0;Vertical;0
128560;Joystick;Left;Horizontal;0;Vertical;0
128560;Joystick;Right;Horizontal;0;Vertical;0
128580;Joystick;Left;Horizontal;0;Vertical;0
128580;Joystick;Right;Horizontal;0;Vertical;0
128600;Joystick;Left;Horizontal;0;Vertical;0
